113.3686,23.1269,113.3766,23.1347
113.3241,23.0803,113.3161,23.0199
113.2762,23.2094,113.2762,23.2093
113.2489,23.1424,113.2504,23.1506
113.3682,23.1225,113.3472,23.1184
113.30918,23.01139,113.34942,23.05909
113.2804,23.1387,113.3022,23.1373
113.24038,23.15351,113.24038,23.15351
113.22866,23.1281,113.24019,23.11416
113.3219,23.091,113.3053,23.0712
113.3205,23.0981,113.3167,23.0803
113.30713,23.25462,113.30713,23.25462
113.37811,23.1328,113.37811,23.1328
113.33519,23.08638,113.31031,23.06553
113.3157,23.1233,113.3577,23.1465
113.2642,23.1171,113.2591,23.1342
113.2579,23.1567,113.2042,23.1179
113.277,23.2123,113.277,23.2123
113.32,23.1299,113.3542,23.1474
113.2638,23.2072,113.2379,23.2054
113.3417,23.1386,113.3766,23.164
113.34433,23.11362,113.31277,23.14345
113.3609,23.1247,113.3609,23.1247
113.3203,23.1499,113.2562,23.1668
113.3243,23.0094,113.3241,23.0107
113.2702,23.2118,113.27,23.2118
113.386,23.1931,113.386,23.1931
113.28834,23.138,113.26268,23.12048
113.3195,23.2719,113.3195,23.2719
113.3797,23.1741,113.338,23.1299
113.28265,23.08658,113.25488,23.09176
113.2635,23.2188,113.2635,23.2188
113.23579,23.17895,113.23579,23.17895
113.2517,23.2043,113.2518,23.2043
113.26301,23.19534,113.26301,23.19534
113.3016,23.1497,113.2853,23.1276
113.46062,23.11247,113.46059,23.11247
113.338,23.2372,113.3381,23.2372
113.2743,23.2127,113.2743,23.2127
113.25711,23.23609,113.30162,23.40693
113.28005,23.09381,113.32293,23.14683
113.3323,23.1031,113.3323,23.1031
113.4109,23.1083,113.4109,23.1083
113.2691,23.07585,113.27341,23.08871
113.2731,23.2082,113.3005,23.223
113.2422,23.1311,113.2528,23.1349
113.28321,23.13672,113.28321,23.13672
113.4351,23.1142,113.4351,23.1142
113.26278,23.15183,113.26431,23.12175
113.25127,23.10835,113.25776,23.1979
113.2902,23.1269,113.2826,23.1385
113.26903,23.17125,113.26903,23.17125
113.22918,23.11881,113.22918,23.11881
113.32301,23.12983,113.30359,23.13683
113.344,23.1733,113.3339,23.1726
113.3136,23.1272,113.3136,23.1272
113.3834,23.1928,113.3834,23.1928
113.3522,23.3215,113.3522,23.3215
113.29245,23.13358,113.37195,23.10047
113.3024,23.2849,113.3024,23.2849
113.3146,23.0636,113.3398,23.1265
113.37206,23.12565,113.39552,23.11261
113.22012,23.17528,113.23598,23.15557
113.37875,23.15303,113.37877,23.15304
113.2591,23.0979,113.2591,23.0979
113.34341,23.1383,113.37175,23.12899
113.272,23.1107,113.3063,23.1318
113.3226,23.1303,113.2739,23.1846
113.3659,23.2764,113.3235,23.2106
113.2465,23.1499,113.2281,23.0938
113.2759,23.2094,113.2759,23.2094
113.3159,23.1575,113.2631,23.1788
113.4065,23.1197,113.4065,23.1197
113.25787,23.20231,113.29853,23.15731
113.32265,23.12692,113.32659,23.14706
113.23315,23.16701,113.29555,23.38812
113.25682,23.1484,113.22652,23.1382
113.32027,23.15135,113.31578,23.15745
113.3651,23.1438,113.251,23.2361
113.36873,23.13051,113.29259,23.13484
113.2672,23.1433,113.2447,23.1776
113.2456,23.1799,113.231,23.1421
113.3705,23.133,113.3709,23.1346
113.30196,23.15839,113.50893,23.10801
113.2841,23.25903,113.27396,23.20757
113.2334,23.0979,113.2334,23.098
113.315,23.0805,113.2427,23.1365
113.25499,23.12086,113.28942,23.12673
113.26796,23.14019,113.27429,23.20705
113.24355,23.1125,113.22814,23.07754
113.3951,22.8005,113.3951,22.8004
113.38727,23.19801,113.38734,23.19799
113.30952,23.12275,113.32926,23.13666
113.25834,23.19785,113.221,23.3553
113.3018,23.407,113.3018,23.407
113.3725,23.0812,113.3725,23.0812
113.2048,23.1568,113.244,23.1493
113.25652,23.13663,113.2467,23.15011
113.2761,23.14091,113.26788,23.12892
113.28363,23.12816,113.23523,23.11622
113.2853,23.2368,113.3078,23.1537
113.32368,23.21607,113.32278,23.20739
113.277,23.2129,113.277,23.2129
113.3283,23.1228,113.3237,23.1299
113.4002,23.1188,113.4007,23.1188
113.24984,23.19348,113.24984,23.19348
