116.4115,39.9158,116.43815,39.89537
116.75382,40.02128,116.75157,40.04088
116.49708,39.96563,116.4199,39.92208
116.31971,39.93183,116.3404,39.90384
116.3548,39.91117,116.28902,39.88176
116.50494,39.98702,116.49683,39.97505
116.48488,39.98961,116.47034,39.97771
116.58404,40.07664,116.56504,40.07122
116.62346,40.11663,116.48848,39.99407
116.66209,40.11916,116.66309,40.11575
116.48179,40.09336,116.41156,40.02662
116.73495,40.20252,116.71399,40.16002
116.69526,39.85178,116.68358,39.87023
116.42776,39.93551,116.40053,39.84461
116.45662,40.0011,116.32266,39.96599
116.45749,40.01408,116.40301,39.96756
116.26823,39.90547,116.27934,40.02087
116.29611,39.90453,116.33315,39.91592
116.73165,40.12082,116.66104,40.09504
116.23006,39.89538,116.26832,39.90688
116.72566,40.15293,116.56214,40.11792
116.62275,40.12547,116.56671,40.11654
116.73589,40.13348,116.61155,40.11667
116.49055,40.12786,116.4257,40.07274
116.66246,40.11513,116.51329,40.01847
116.70577,40.18761,116.62312,40.13811
116.49166,39.97046,116.5457,40.06049
116.43422,40.07642,116.41614,40.0402
116.39995,40.18571,116.40468,40.03595
116.65505,40.10542,116.65201,40.111
116.45471,39.89814,116.40981,39.90328
116.47224,39.92123,116.48883,40.00852
116.57401,40.12715,116.46939,39.99621
116.66306,40.11562,116.57568,40.0858
116.50408,40.00919,116.4937,40.00148
116.72028,40.2009,116.70748,40.18768
116.55632,40.10733,116.50115,40.00583
116.54533,40.10047,116.43068,40.0703
116.40708,39.99002,116.38727,39.9549
116.43032,39.89959,116.47642,39.98283
116.6616,40.11054,116.64525,40.12511
116.54672,40.2697,116.54773,40.25945
116.59009,40.03216,116.63193,40.04982
116.41627,39.94819,116.36521,39.95255
116.38858,39.96148,116.42132,39.90337
116.40998,39.95008,116.33004,39.93702
116.46295,39.95034,116.41962,39.93253
116.47143,39.88258,116.48261,39.95487
116.42136,39.94818,116.37293,39.93878
116.58388,40.05856,116.54938,40.06431
116.43894,39.96279,116.44525,39.96593
116.42778,39.80277,116.42795,39.88193
116.33343,39.96645,116.42281,39.96779
116.58432,40.0562,116.4987,40.00214
116.48415,39.96491,116.45706,39.94904
116.41998,39.9266,116.44344,39.93231
116.38063,39.83526,116.3041,39.93027
116.46407,39.96915,116.583,40.06022
116.91387,40.23728,116.78838,40.24478
116.44375,39.96057,116.51518,39.93112
116.28377,39.83536,116.27169,39.97021
116.26549,39.84565,116.35264,39.86701
116.22102,40.08296,116.28426,39.99945
116.41734,39.93963,116.37846,39.88992
116.45512,39.92377,116.42752,39.8495
116.49345,39.96317,116.44175,39.96077
116.58279,40.06817,116.51046,40.0112
116.38736,39.86396,116.3933,39.86758
116.71918,40.20218,116.67292,40.16962
116.49293,39.93395,116.43293,39.89227
116.3915,39.93257,116.43285,39.93943
116.55362,40.09092,116.46581,39.9875
116.43562,40.02482,116.47555,40.02022
116.5833,40.06095,116.46547,39.97197
116.27683,39.9829,116.38321,39.83038
116.34726,39.92539,116.42274,39.90479
116.69235,40.0985,116.6634,40.11207
116.37125,39.79985,116.37192,39.82002
116.47888,40.09327,116.41113,39.97747
116.71572,40.20227,116.71565,40.20297
116.49381,39.99583,116.48072,39.98037
116.38945,39.90541,116.34062,39.95493
116.45202,39.8931,116.34689,39.88798
116.43757,39.93499,116.30383,39.90799
116.12951,39.72969,116.20615,39.84094
116.41044,39.93967,116.42014,39.935
116.33674,39.76461,116.38126,39.88042
116.42581,39.96822,116.33059,39.93136
116.85604,40.37267,117.12164,40.53866
116.47521,39.91408,116.48409,39.91764
116.35155,39.93337,116.38713,39.9523
116.4012,39.85391,116.42039,39.91265
116.42173,39.90348,116.37858,39.9475
116.32004,39.8731,116.30588,39.8808
116.20999,39.84817,116.21283,39.84401
116.42675,39.90368,116.40039,39.80357
116.39352,39.93936,116.44369,39.95895
116.40452,39.95532,116.41041,39.90695
116.51168,40.01137,116.48209,39.9878
116.44782,39.95708,116.42056,39.90398
116.28906,39.89698,116.30005,39.97783
116.5853,39.91589,116.50643,39.90689
116.28829,39.87712,116.29491,39.86556
116.42105,39.90333,116.47646,39.89925
116.43991,39.84657,116.44353,39.82565
116.58317,40.07609,116.50265,40.00472
116.51645,40.02309,116.43763,39.92243
