-73.9545,40.76681,-73.98779,40.72088
-73.9453,40.77435,-73.95544,40.7786
-73.95554,40.77969,-73.95355,40.78797
-74.00646,40.74387,-74.0155,40.71134
-73.99891,40.761070000000004,-73.96038,40.80388
-73.98550999999999,40.76024,-74.01146999999999,40.71468
-74.00738,40.7079,-73.96336,40.77511
-73.96489,40.79141,-73.97263000000001,40.79002
-73.9502,40.7717,-73.97414,40.78747
-73.98781,40.755,-73.99435,40.74287
-73.95966,40.78259,-73.94542,40.772490000000005
-73.97756,40.72997,-74.00449,40.7406
-73.9995,40.74391,-73.98956,40.740629999999996
-73.98354,40.76047,-73.9889,40.75268
-73.99608,40.73268,-73.97548,40.756
-73.98864,40.722159999999995,-73.99126,40.7309
-74.00406,40.73302,-74.00538,40.71668
-73.97875,40.72977,-73.99728,40.737559999999995
-73.97148,40.74641,-73.95578,40.76405
-73.9902,40.7569,-73.97421,40.74998
-73.9967,40.737320000000004,-73.99106,40.73653
-73.99814,40.756479999999996,-74.01003,40.72128
-73.97921,40.74051,-73.99396,40.75016
-73.98469,40.75915,-74.00076,40.7583
-73.96254,40.75902,-74.01153000000001,40.70386
-73.98405,40.74327,-73.97791,40.759640000000005
-73.97714,40.78995,-73.96758,40.80243
-74.00275,40.76051,-74.01366,40.71371
-74.00089,40.742020000000004,-73.97870999999999,40.7526
-73.98119,40.781240000000004,-73.97462,40.7609
-73.99118,40.75562,-73.98203000000001,40.757659999999994
-73.95654,40.76695,-73.93213,40.79508
-73.97738000000001,40.753209999999996,-73.98364000000001,40.74937
-73.95699,40.7832,-73.95554,40.78535
-73.96576,40.774440000000006,-73.97681999999999,40.75945
-73.95258000000001,40.77257,-73.96693,40.75977
-73.96197,40.76793,-73.94872,40.77394
-74.01284,40.71692,-74.00650999999999,40.751329999999996
-73.96462,40.77306,-73.97051,40.764920000000004
-73.96635,40.76464,-73.9538,40.78334
-73.99911,40.76132,-73.98568,40.7638
-73.96168,40.7771,-73.95648,40.7797
-73.97905,40.75541,-73.98770999999999,40.74126
-73.9661,40.80527,-73.98118000000001,40.78799
-74.0047,40.716190000000005,-74.0094,40.720459999999996
-73.98765999999999,40.76536,-73.9974,40.75189
-73.98568,40.75759,-74.00498,40.74075
-74.01633000000001,40.71738,-74.00144,40.739309999999996
-73.96786999999999,40.76266,-73.97433000000001,40.758590000000005
-73.97399,40.76262,-73.99126,40.75002
-73.9721,40.756170000000004,-73.97846,40.74796
-74.01463000000001,40.70462,-74.00549000000001,40.706920000000004
-73.98115,40.75529,-74.00034000000001,40.75821
-73.98018,40.74342,-73.99181,40.73932
-73.99911,40.73573,-74.00428000000001,40.750640000000004
-73.96514,40.75528,-73.9685,40.7628
-74.00088000000001,40.741859999999996,-73.98736,40.75308
-73.99754,40.74156,-74.00201,40.72161
-73.94853,40.789229999999996,-73.97925,40.781859999999995
-73.94568000000001,40.77814,-73.95165,40.77362
-74.00171,40.73082,-73.99243,40.7434
-73.96172,40.75976,-73.95465,40.76549
-73.979,40.78743,-73.97743,40.755520000000004
-74.00565,40.73827,-74.01651,40.70475
-73.95328,40.78566,-73.95382,40.7818
-73.98334,40.726240000000004,-73.98723000000001,40.72225
-73.95333000000001,40.77882,-73.96301,40.77805
-73.86369,40.769709999999996,-73.94203,40.71647
-73.96946,40.76647,-73.97169,40.76007
-73.9727,40.75646,-73.97044,40.7526
-73.97829,40.78843,-73.99458,40.75052
-73.99094000000001,40.75071,-73.95278,40.789
-73.99301,40.75145,-73.99986,40.75393
-73.95503000000001,40.78575,-73.93948,40.805209999999995
-73.94825,40.77458,-73.9599,40.75875
-74.00332,40.72705,-74.00227,40.71882
-73.95555,40.77922,-73.95433,40.77394
-73.97565,40.78979,-73.98578,40.76279
-73.98314,40.729929999999996,-73.96825,40.75563
-73.98218,40.7517,-73.99004000000001,40.75175
-73.95555,40.773540000000004,-73.95206,40.78132
-73.96537,40.759,-73.97066,40.75164
-73.97663,40.76417,-73.97158,40.75404
-73.99,40.73462,-73.99446999999999,40.74068
-73.98208000000001,40.78295,-73.97298,40.759840000000004
-73.95445,40.7772,-73.96214,40.770309999999995
-73.98196999999999,40.76194,-73.98909,40.75241
-74.01509,40.70924,-73.9975,40.72583
-73.99277,40.74285,-73.99391999999999,40.735490000000006
-73.9821,40.76809,-73.98143,40.752559999999995
-73.93684,40.7546,-73.94816999999999,40.74745
-73.95535,40.776990000000005,-73.95447,40.78324
-73.97779,40.75223,-73.98291,40.74541
-73.99418,40.73222,-73.99776999999999,40.736290000000004
-73.96789,40.786970000000004,-73.98054,40.78976
-73.96133,40.77407,-73.95397,40.78062
-74.00641999999999,40.74453,-73.99985,40.7384
-73.97963,40.74893,-73.98661,40.750440000000005
-73.98756,40.75698,-73.99709,40.72511
-73.97952,40.7844,-73.9762,40.78855
-73.9772,40.75805,-73.96893,40.78575
-74.00332,40.732890000000005,-74.00497,40.741440000000004
-73.95774,40.765229999999995,-73.96521,40.79092
-73.97671,40.750240000000005,-73.9964,40.73227
-73.96316999999999,40.771679999999996,-73.95505,40.77731
-73.96724,40.76632,-73.96391,40.771370000000005
-73.98804,40.76889,-73.99499,40.749959999999994
-73.99176,40.7545,-73.97164000000001,40.75372
-73.98225,40.7755,-73.97926,40.7617
-73.97606999999999,40.77643,-73.98138,40.772659999999995
-73.9811,40.763529999999996,-73.97765,40.75372
-73.96367,40.77523,-73.98235,40.751540000000006
-73.95249,40.766529999999996,-73.96913,40.76101
-73.98169,40.778459999999995,-73.95948,40.76338
-73.96435,40.764790000000005,-73.95953,40.771390000000004
-74.00678,40.74411,-73.99134000000001,40.75505
-73.99103000000001,40.746320000000004,-73.9959,40.76925
-73.96786,40.76265,-73.97619,40.75229
-73.93506,40.75085,-73.9522,40.74606
-73.97655,40.74403,-73.99565,40.72534
-73.95563,40.77378,-74.0075,40.71168
-73.95918,40.78317,-73.97465,40.79064
-73.99349000000001,40.75221,-74.0029,40.75626
-74.00367,40.74341,-74.0099,40.7212
-73.95513000000001,40.769,-73.94731,40.77991
-73.98421,40.75508,-73.98419,40.7551
-73.96519,40.75955,-73.98409000000001,40.74248
-73.96983,40.76011,-73.97596999999999,40.7447
-73.97555,40.77623,-73.95554,40.77632
-73.97909,40.75178,-73.97664,40.75915
-73.97559,40.75764,-73.98199,40.74592
-73.99257,40.76347,-73.96325999999999,40.764509999999994
-73.98245,40.731590000000004,-73.98375,40.74703
-73.98151,40.76683,-73.99323000000001,40.757690000000004
-73.98116,40.744409999999995,-73.98522,40.74138
-74.01228,40.70152,-73.96913,40.757540000000006
-73.91064,40.76952,-73.90533,40.75269
-73.98649,40.73024,-73.99377,40.72736
-73.99096,40.75115,-74.00284,40.756190000000004
-74.00064,40.74767,-74.00228,40.73452
-73.98028000000001,40.7483,-73.9757,40.75489
-73.97791,40.746,-73.9912,40.75034
-74.00869,40.71911,-74.00627,40.73369
-74.00452,40.7488,-73.98100000000001,40.72258
-73.99686,40.74742,-73.98658,40.745509999999996
-73.99802,40.745,-73.99944,40.738620000000004
-73.9577,40.773709999999994,-73.9657,40.7654
-73.99171,40.74989,-73.96324,40.77453
-73.98057,40.74532,-73.99133,40.74085
-73.98902,40.730740000000004,-73.99837,40.72244
-73.98853000000001,40.74747,-73.96999,40.755829999999996
-73.97918,40.7363,-73.98943,40.73032
-73.97785999999999,40.77408,-73.98009,40.764829999999996
-73.97699,40.77995,-73.97994,40.76209
-74.0023,40.729620000000004,-74.00572,40.74569
-73.97854,40.745129999999996,-73.97057,40.75647
-73.96826999999999,40.76215,-73.97737,40.76266
-73.97287,40.74945,-73.98209,40.7463
-73.9992,40.73387,-73.99347,40.74216
-73.9713,40.75823,-73.98045,40.74564
-74.00253000000001,40.72808,-73.97838,40.71236
-73.94283,40.80658,-73.95241999999999,40.79253
-74.00842,40.72074,-73.99691999999999,40.72258
-73.99096,40.73973,-73.99972,40.732859999999995
-73.99562,40.759479999999996,-73.97014,40.748670000000004
-73.97088000000001,40.7893,-73.94277,40.78589
-73.98787,40.718579999999996,-73.98174,40.732820000000004
-73.98919000000001,40.7585,-74.0008,40.75775
-74.00751,40.72568,-73.97261,40.74654
-74.00316,40.74907,-73.95031999999999,40.80231
-73.95389,40.76639,-73.96933,40.7643
-73.94977,40.7963,-73.96106,40.77665
-73.95596,40.76789,-73.95589,40.77604
-73.96838000000001,40.76427,-73.98965,40.7574
-73.97285,40.79502,-73.95291,40.78305
-73.98748,40.73898,-74.00035,40.74615
-73.95084,40.78335,-73.95145,40.77195
-73.97818000000001,40.74176,-73.93523,40.800909999999995
-73.99953000000001,40.73353,-73.99401999999999,40.73298
-73.99488000000001,40.76065,-73.98373000000001,40.76292
-73.9876,40.72429,-73.97006999999999,40.748740000000005
-73.96581,40.764559999999996,-73.97171999999999,40.76059
-73.95063,40.76982,-73.95335,40.77877
-74.00451,40.74861,-73.98821,40.74948
-73.96301,40.79908,-73.98691,40.77663
-73.99141999999999,40.75019,-73.98124,40.75893
-74.00416,40.72087,-73.99011999999999,40.7466
-73.99587,40.7218,-73.99157,40.72699
-73.96006,40.780559999999994,-73.97091,40.78603
-74.00657,40.71637,-74.00806,40.72258
-73.96965,40.78561,-73.96268,40.779270000000004
-73.98244,40.76254,-73.97835,40.76319
-73.9594,40.780120000000004,-73.97861999999999,40.750659999999996
-73.97782,40.76495,-73.97459,40.7589
-73.9822,40.76767,-73.96983,40.763000000000005
-73.97485,40.75574,-73.97279,40.75909
-73.99516,40.74487,-73.99127,40.739509999999996
-73.97363,40.75496,-73.9787,40.75253
-73.97169,40.797259999999994,-73.96811,40.76238
-73.95514,40.76905,-73.9549,40.78239
-73.97774,40.75278,-73.95681,40.76273
-73.99055,40.757529999999996,-73.99916999999999,40.76337
-73.95436,40.78393,-73.95655,40.78099
-73.94643,40.77316,-73.98106,40.7678
-73.97298,40.7444,-73.98314,40.75493
-73.99081,40.75095,-73.98491999999999,40.7413
-73.98518,40.7358,-73.99209,40.74252
-73.98052,40.73847,-73.99551,40.72529
-73.98196999999999,40.75803,-73.97861999999999,40.76285
-73.98238,40.745779999999996,-73.97507,40.74155
-73.96948,40.78542,-73.98106999999999,40.78735
-73.9758,40.754509999999996,-73.97294000000001,40.7579
-73.97501,40.7533,-73.99041,40.75666
-73.96899,40.76685,-73.96376,40.7742
-73.95435,40.78158,-73.95782,40.800470000000004
-74.01279,40.70173,-74.00188,40.70771
-73.993,40.76815,-74.01025,40.71998
-73.97881,40.740809999999996,-74.0151,40.71125
-73.98567,40.73837,-74.00224,40.7265
-73.97496,40.75563,-73.97178000000001,40.76081
-73.97454,40.756040000000006,-73.96976,40.76274
-73.98164,40.74398,-73.97868000000001,40.75844
-73.97915,40.7621,-73.9752,40.74962
-73.98291,40.763220000000004,-73.98689,40.75522
-73.97425,40.74771,-74.01003,40.72099
-73.99155999999999,40.729929999999996,-73.97343000000001,40.763009999999994
-73.98019000000001,40.765570000000004,-73.992,40.75394
-74.00385,40.726,-74.00731999999999,40.72757
-73.98431,40.7251,-73.98175,40.73275
-73.98026,40.78373,-73.93545999999999,40.80425
-73.92314,40.75566,-73.91183000000001,40.75967
-73.99067,40.75076,-73.98687,40.74437
-74.00679000000001,40.716190000000005,-74.00595,40.72268
-73.99675,40.75357,-73.99403000000001,40.74593
-73.95389,40.77513,-73.95638000000001,40.77153
-74.00735,40.70733,-74.0098,40.72081
-73.98274,40.74889,-73.97448,40.76291
-73.97462,40.75622,-73.96880999999999,40.76413
-73.95640999999999,40.78125,-73.95239000000001,40.78962
-74.00522,40.7274,-73.99466,40.75042
-73.9689,40.79083,-73.98244,40.77537
-73.9557,40.76831,-73.97424000000001,40.76273
-73.94789,40.78378,-73.96446,40.79217
-73.96145,40.76894,-73.975,40.756240000000005
-74.00652,40.714420000000004,-74.00815,40.737829999999995
-73.98057,40.767590000000006,-73.99168,40.750040000000006
-73.94301,40.78994,-73.97733000000001,40.73645
-74.00546999999999,40.7151,-74.00824,40.73554
-73.90065,40.76899,-73.9119,40.77534
-73.96925999999999,40.76092,-73.98189,40.7687
-73.9469,40.785140000000006,-73.95900999999999,40.774840000000005
-73.9826,40.75137,-73.98727,40.744679999999995
-73.99416,40.75111,-73.99601,40.76873
-73.99888,40.73986,-73.98812,40.7347
-74.00232,40.74528,-73.99358000000001,40.73426
-73.99835999999999,40.750659999999996,-74.00307,40.71502
-73.98505,40.764,-73.98385999999999,40.74389
-73.9784,40.788070000000005,-73.95558,40.778
-73.96473,40.79167,-73.98094,40.7642
-73.97677,40.756159999999994,-73.96373,40.77406
-73.98337,40.73877,-73.99356999999999,40.72911
-73.94749,40.7756,-73.9557,40.76446
-73.99674,40.72082,-73.99898,40.73748
-73.99229,40.755,-73.87363,40.77149
-73.98534000000001,40.747820000000004,-73.98966,40.7412
-73.99963000000001,40.74351,-73.98868,40.76899
-73.99540999999999,40.74017,-73.98294,40.7509
-73.94788,40.774570000000004,-73.97227,40.75011
-73.99231999999999,40.73786,-73.9924,40.73064
-73.95571,40.77262,-73.97183000000001,40.75052
-73.9624,40.758990000000004,-73.94424000000001,40.74885
-73.94191,40.75445,-73.93935,40.76518
-73.96512,40.7635,-73.97234,40.759029999999996
-73.99126,40.76545,-73.99265,40.75502
-73.99004000000001,40.74731,-73.97664,40.739540000000005
-73.99754,40.75642,-74.00755,40.743590000000005
-73.95544,40.77687,-73.9389,40.804840000000006
-74.01299,40.71638,-74.00152,40.71594
-73.97185,40.74596,-73.96606,40.75226
-73.98885,40.76355,-73.98589,40.735170000000004
-73.95493,40.77345,-73.97259,40.74938
-73.97243,40.74643,-73.96729,40.76015
-73.98491999999999,40.73641,-73.97913,40.75036
-73.97317,40.75033,-73.98592,40.75805
-73.98506,40.7239,-73.98222,40.739909999999995
-73.97179,40.74641,-73.9667,40.76166
-73.97169,40.74645,-73.97739,40.76102
-73.96087,40.77083,-73.96030999999999,40.76721
-73.98724,40.765190000000004,-74.00046999999999,40.74608
-73.95666999999999,40.778259999999996,-73.96776,40.767759999999996
-73.95713,40.77458,-73.95088,40.783120000000004
-73.98058,40.741859999999996,-73.97804000000001,40.76651
-73.97846,40.7832,-73.96164,40.77118
-73.97801,40.75254,-73.98783,40.73788
-73.97031,40.75238,-73.99835999999999,40.72374
-73.96335,40.76566,-74.01476,40.710609999999996
-73.98172,40.75233,-74.00350999999999,40.749179999999996
-73.98997,40.75736,-73.97999,40.75305
-73.99546,40.72508,-73.98857,40.725
-73.98149000000001,40.78048,-73.97364,40.791909999999994
-73.9612,40.7608,-73.96531,40.76185
-73.99079,40.74982,-73.98664000000001,40.739470000000004
-73.9794,40.73567,-73.98513,40.74503
-73.98433,40.769740000000006,-73.97688000000001,40.75538
-74.00578,40.74839,-74.00716,40.72937
-73.97505,40.75222,-73.98494000000001,40.74137
-73.9941,40.74573,-74.00582,40.750209999999996
-73.94874,40.77405,-73.95574,40.779759999999996
-74.00636,40.733340000000005,-73.99065,40.75606
-73.95588000000001,40.767959999999995,-73.95219,40.76968
-73.99461,40.75051,-74.0003,40.75829
-73.98944,40.747370000000004,-73.97463,40.74236
-73.97764000000001,40.76463,-73.95493,40.77786
-74.00062,40.73738,-74.00124,40.73186
-73.97736,40.753209999999996,-73.98219,40.756840000000004
-73.97865999999999,40.74788,-73.87056,40.77382
-73.97668,40.76487,-73.97633,40.74843
-73.97549000000001,40.75123,-74.00546,40.72773
-74.01513,40.70881,-74.00201,40.74678
-73.96985,40.75805,-73.9651,40.7693
-73.99078,40.74742,-73.97803,40.7631
-73.99458,40.74585,-73.99036,40.73725
-73.96126,40.7689,-73.95541999999999,40.776920000000004
-73.979,40.723929999999996,-73.97147,40.75193
-73.98383000000001,40.76484,-73.97511999999999,40.7653
-73.92084,40.74364,-73.94318,40.74678
-73.9996,40.72708,-73.99633,40.74576
-74.00121,40.73168,-73.98363,40.76057
-73.98294,40.74194,-73.98568,40.75315
-73.96313,40.76933,-73.95875,40.77833
-73.91022,40.74565,-73.96961999999999,40.75352
-74.0015,40.741240000000005,-74.00154,40.75658
-73.96746999999999,40.75237,-73.98526,40.73192
-73.98788,40.73798,-74.00955,40.72014
-73.99127,40.73203,-73.99564000000001,40.72524
-73.9743,40.764790000000005,-73.9752,40.75484
-73.96047,40.78148,-73.97752,40.77768
-73.9992,40.72242,-74.00717,40.711859999999994
-73.97357,40.74366,-73.97556999999999,40.75144
-73.99486,40.74008,-73.99295,40.733909999999995
-74.01119,40.720690000000005,-73.99528000000001,40.74987
-73.98573,40.75882,-73.86171999999999,40.768409999999996
-73.95877,40.775079999999996,-73.94843,40.786559999999994
-73.96370999999999,40.76531,-73.96316,40.77512
-73.97246,40.75631,-73.97759,40.7563
-73.96517,40.75538,-73.96206,40.75965
-73.98306,40.76339,-73.99143000000001,40.75023
-74.00001999999999,40.737829999999995,-74.008,40.73035
-73.97538,40.752309999999994,-73.98754,40.74883
-73.99173,40.740790000000004,-74.00562,40.751090000000005
-74.00421,40.72083,-73.99454,40.720420000000004
-73.96021999999999,40.76623,-73.98342,40.76211
-73.99932,40.74422,-73.97831,40.73681
-73.95741,40.770179999999996,-73.96523,40.769090000000006
-73.97137,40.74459,-73.9817,40.74955
-73.9678,40.79274,-73.97764000000001,40.764359999999996
-73.97202,40.78651,-73.96623000000001,40.78942
-73.98966999999999,40.7724,-73.9519,40.78152
-73.95955,40.77088,-73.96998,40.76465
-73.99516,40.724909999999994,-73.98514,40.721740000000004
-73.99155999999999,40.755759999999995,-73.96693,40.77243
-73.96364,40.76576,-73.96743000000001,40.767790000000005
-73.95724,40.76984,-73.873,40.77447
-73.9823,40.73171,-73.97501,40.741620000000005
-73.97301,40.79548,-73.98334,40.77513
-73.99216,40.74265,-73.97915,40.753190000000004
-73.97829,40.74832,-73.98510999999999,40.74119
-73.96123,40.769040000000004,-73.9612,40.77596
-73.95059,40.77512,-73.96754,40.75634
-73.98413000000001,40.74896,-73.99342,40.74655
-73.97322,40.75817,-73.97301,40.7646
-73.9715,40.74982,-74.01265,40.70173
